Zeit;Kanal A
(ms);(V)

0,05815000;1,97717000
0,05820000;1,98876800
0,05825000;1,98296900
0,05830000;1,98876800
0,05835000;1,99456700
0,05840000;1,98296900
0,05845000;1,98296900
0,05850000;1,97717000
0,05855000;1,98876800
0,05860000;1,97717000
0,05865000;1,98296900
0,05870000;1,98296900
0,05875000;1,98296900
0,05880000;1,97717000
0,05885000;1,98876800
0,05890000;1,98876800
0,05895000;1,98296900
0,05900000;1,98876800
0,05905000;1,98296900
0,05910000;1,98296900
0,05915000;1,98296900
0,05920000;1,98296900
0,05925000;1,98296900
0,05930000;1,98296900
0,05935000;1,98876800
0,05940000;1,99456700
0,05945000;1,98296900
0,05950000;1,97717000
0,05955000;1,99456700
0,05960000;1,98876800
0,05965000;1,98876800
0,05970000;1,98296900
0,05975000;1,99456700
0,05980000;1,98296900
0,05985000;1,98876800
0,05990000;1,98296900
0,05995000;1,98296900
0,06000000;1,98876800
0,06005000;1,98876800
0,06010000;1,98296900
0,06015000;1,98296900
0,06020000;1,99456700
0,06025000;1,97717000
0,06030000;1,98296900
0,06035000;1,98876800
0,06040000;1,98296900
0,06045000;1,98296900
0,06050000;1,99456700
0,06055000;1,98296900
0,06060000;1,97717000
0,06065000;1,98876800
0,06070000;1,98296900
0,06075000;1,98876800
0,06080000;1,98296900
0,06085000;1,98296900
0,06090000;1,98876800
0,06095000;1,98296900
0,06100000;1,98876800
0,06105000;1,98876800
0,06110000;1,98876800
0,06115000;1,97717000
0,06120000;1,98296900
0,06125000;1,98296900
0,06130000;1,97717000
0,06135000;1,98296900
0,06140000;1,98876800
0,06145000;1,97717000
0,06150000;1,98296900
0,06155000;1,98296900
0,06160000;1,97717000
0,06165000;1,98876800
0,06170000;1,98876800
0,06175000;1,98296900
0,06180000;1,98296900
0,06185000;1,98876800
0,06190000;1,98876800
0,06195000;1,98876800
0,06200000;1,98876800
0,06205000;1,98296900
0,06210000;1,97717000
0,06215000;1,98876800
0,06220000;1,98876800
0,06225000;1,99456700
0,06230000;1,98876800
0,06235000;1,98876800
0,06240000;1,98296900
0,06245000;1,98876800
0,06250000;1,97717000
0,06255000;1,97137100
0,06260000;1,98296900
0,06265000;1,99456700
0,06270000;1,98876800
0,06275000;1,98876800
0,06280000;1,98296900
0,06285000;1,97717000
0,06290000;1,98296900
0,06295000;1,98876800
0,06300000;1,98296900
0,06305000;1,98296900
0,06310000;1,98296900
0,06315000;1,98876800
0,06320000;1,97717000
0,06325000;1,98876800
0,06330000;1,98876800
0,06335000;1,98876800
0,06340000;1,98296900
0,06345000;1,97717000
0,06350000;1,97717000
0,06355000;1,98296900
0,06360000;1,98296900
0,06365000;1,97717000
0,06370000;1,98296900
0,06375000;1,97717000
0,06380000;1,97137100
0,06385000;1,98296900
0,06390000;1,98296900
0,06395000;1,97717000
0,06400000;1,97717000
0,06405000;1,97717000
0,06410000;1,98296900
0,06415000;1,97717000
0,06420000;1,97137100
0,06425000;1,97137100
0,06430000;1,98876800
0,06435000;1,97717000
0,06440000;1,98876800
0,06445000;1,98296900
0,06450000;1,98296900
0,06455000;1,98296900
0,06460000;1,97137100
0,06465000;1,98296900
0,06470000;1,98296900
0,06475000;1,98876800
0,06480000;1,97717000
0,06485000;1,97137100
0,06490000;1,97717000
0,06495000;1,97717000
0,06500000;1,98876800
0,06505000;1,98876800
0,06510000;1,98296900
0,06515000;1,97717000
0,06520000;1,97717000
0,06525000;1,98296900
0,06530000;1,97717000
0,06535000;1,98296900
0,06540000;1,97717000
0,06545000;1,98296900
0,06550000;1,98296900
0,06555000;1,98296900
0,06560000;1,97717000
0,06565000;1,97717000
0,06570000;1,97137100
0,06575000;1,98296900
0,06580000;1,98296900
0,06585000;1,98296900
0,06590000;1,97717000
0,06595000;1,97717000
0,06600000;1,98296900
0,06605000;1,97717000
0,06610000;1,97717000
0,06615000;1,98296900
0,06620000;1,97717000
0,06625000;1,97717000
0,06630000;1,97137100
0,06635000;1,97717000
0,06640000;1,98296900
0,06645000;1,97717000
0,06650000;1,98296900
0,06655000;1,97137100
0,06660000;1,96557200
0,06665000;1,98296900
0,06670000;1,97137100
0,06675000;1,97137100
0,06680000;1,98296900
0,06685000;1,97137100
0,06690000;1,97137100
0,06695000;1,97717000
0,06700000;1,97717000
0,06705000;1,97717000
0,06710000;1,98296900
0,06715000;1,97717000
0,06720000;1,97137100
0,06725000;1,97137100
0,06730000;1,97137100
0,06735000;1,97717000
0,06740000;1,97717000
0,06745000;1,97717000
0,06750000;1,97717000
0,06755000;1,97717000
0,06760000;1,97137100
0,06765000;1,97717000
0,06770000;1,97137100
0,06775000;1,97137100
0,06780000;1,97137100
0,06785000;1,98296900
0,06790000;1,98296900
0,06795000;1,98876800
0,06800000;1,98296900
0,06805000;1,97137100
0,06810000;1,97717000
0,06815000;1,97137100
0,06820000;1,98296900
0,06825000;1,98296900
0,06830000;1,97137100
0,06835000;1,97137100
0,06840000;1,97717000
0,06845000;1,97717000
0,06850000;1,97137100
0,06855000;1,97717000
0,06860000;1,97137100
0,06865000;1,98296900
0,06870000;1,98296900
0,06875000;1,97717000
0,06880000;1,97137100
0,06885000;1,97717000
0,06890000;1,97717000
0,06895000;1,97717000
0,06900000;1,97717000
0,06905000;1,97717000
0,06910000;1,97137100
0,06915000;1,97717000
0,06920000;1,97717000
0,06925000;1,97717000
0,06930000;1,96557200
0,06935000;1,98296900
0,06940000;1,97137100
0,06945000;1,97717000
0,06950000;1,97717000
0,06955000;1,97717000
0,06960000;1,96557200
0,06965000;1,97717000
0,06970000;1,97137100
0,06975000;1,96557200
0,06980000;1,97717000
0,06985000;1,97137100
0,06990000;1,97137100
0,06995000;1,97137100
0,07000000;1,97717000
0,07005000;1,97717000
0,07010000;1,97717000
0,07015000;1,97137100
0,07020000;1,97717000
0,07025000;1,97717000
0,07030000;1,97717000
0,07035000;1,97137100
0,07040000;1,97717000
0,07045000;1,97137100
0,07050000;1,96557200
0,07055000;1,97717000
0,07060000;1,98296900
0,07065000;1,97137100
0,07070000;1,96557200
0,07075000;1,97137100
0,07080000;1,97137100
0,07085000;1,97137100
0,07090000;1,97137100
0,07095000;1,97717000
0,07100000;1,97717000
0,07105000;1,97137100
0,07110000;1,97137100
0,07115000;1,97137100
0,07120000;1,95977300
0,07125000;1,96557200
0,07130000;1,97137100
0,07135000;1,97137100
0,07140000;1,98296900
0,07145000;1,97137100
0,07150000;1,97137100
0,07155000;1,97717000
0,07160000;1,97717000
0,07165000;1,97137100
0,07170000;1,97137100
0,07175000;1,98296900
0,07180000;1,97717000
0,07185000;1,98296900
0,07190000;1,98296900
0,07195000;1,98296900
0,07200000;1,96557200
0,07205000;1,97137100
0,07210000;1,97717000
0,07215000;1,97717000
0,07220000;1,96557200
0,07225000;1,97137100
0,07230000;1,96557200
0,07235000;1,97717000
0,07240000;1,97717000
0,07245000;1,97717000
0,07250000;1,96557200
0,07255000;1,97717000
0,07260000;1,97717000
0,07265000;1,97717000
0,07270000;1,95977300
0,07275000;1,97717000
0,07280000;1,97717000
0,07285000;1,97137100
0,07290000;1,97137100
0,07295000;1,97137100
0,07300000;1,97137100
0,07305000;1,97137100
0,07310000;1,97137100
0,07315000;1,97137100
0,07320000;1,97137100
0,07325000;1,97137100
0,07330000;1,97137100
0,07335000;1,97137100
0,07340000;1,97137100
0,07345000;1,97137100
0,07350000;1,97137100
0,07355000;1,97137100
0,07360000;1,96557200
0,07365000;1,97137100
0,07370000;1,97137100
0,07375000;1,97137100
0,07380000;1,96557200
0,07385000;1,96557200
0,07390000;1,96557200
0,07395000;1,97717000
0,07400000;1,96557200
0,07405000;1,97137100
0,07410000;1,96557200
0,07415000;1,96557200
0,07420000;1,97137100
0,07425000;1,96557200
0,07430000;1,96557200
0,07435000;1,96557200
0,07440000;1,97137100
0,07445000;1,97137100
0,07450000;1,95977300
0,07455000;1,97137100
0,07460000;1,97137100
0,07465000;1,96557200
0,07470000;1,97137100
0,07475000;1,96557200
0,07480000;1,97137100
0,07485000;1,95977300
0,07490000;1,97137100
0,07495000;1,96557200
0,07500000;1,97137100
0,07505000;1,98296900
0,07510000;1,96557200
0,07515000;1,97137100
0,07520000;1,97137100
0,07525000;1,97137100
0,07530000;1,96557200
0,07535000;1,96557200
0,07540000;1,95977300
0,07545000;1,95977300
0,07550000;1,97137100
0,07555000;1,97717000
0,07560000;1,97137100
0,07565000;1,96557200
0,07570000;1,95977300
0,07575000;1,97137100
0,07580000;1,97137100
0,07585000;1,97137100
0,07590000;1,96557200
0,07595000;1,96557200
0,07600000;1,96557200
0,07605000;1,96557200
0,07610000;1,96557200
0,07615000;1,97717000
0,07620000;1,97137100
0,07625000;1,96557200
0,07630000;1,98296900
0,07635000;1,97137100
0,07640000;1,96557200
0,07645000;1,95977300
0,07650000;1,97137100
0,07655000;1,97137100
0,07660000;1,96557200
0,07665000;1,96557200
0,07670000;1,96557200
0,07675000;1,95977300
0,07680000;1,96557200
0,07685000;1,96557200
0,07690000;1,95977300
0,07695000;1,96557200
0,07700000;1,95977300
0,07705000;1,95977300
0,07710000;1,97137100
0,07715000;1,97137100
0,07720000;1,96557200
0,07725000;1,95977300
0,07730000;1,95977300
0,07735000;1,96557200
0,07740000;1,96557200
0,07745000;1,97717000
0,07750000;1,96557200
0,07755000;1,97137100
0,07760000;1,96557200
0,07765000;1,96557200
0,07770000;1,95977300
0,07775000;1,95397400
0,07780000;1,97137100
0,07785000;1,96557200
0,07790000;1,95977300
0,07795000;1,96557200
0,07800000;1,95977300
0,07805000;1,95977300
0,07810000;1,96557200
0,07815000;1,96557200
0,07820000;1,95397400
0,07825000;1,96557200
0,07830000;1,96557200
0,07835000;1,97137100
0,07840000;1,95977300
0,07845000;1,96557200
0,07850000;1,96557200
0,07855000;1,96557200
0,07860000;1,96557200
0,07865000;1,95977300
0,07870000;1,96557200
0,07875000;1,95397400
0,07880000;1,95977300
0,07885000;1,97137100
0,07890000;1,96557200
0,07895000;1,95977300
0,07900000;1,96557200
0,07905000;1,95977300
0,07910000;1,96557200
0,07915000;1,96557200
0,07920000;1,96557200
0,07925000;1,96557200
0,07930000;1,95977300
0,07935000;1,95977300
0,07940000;1,97137100
0,07945000;1,95977300
0,07950000;1,95977300
0,07955000;1,95977300
0,07960000;1,96557200
0,07965000;1,95977300
0,07970000;1,96557200
0,07975000;1,94817500
0,07980000;1,95397400
0,07985000;1,95977300
0,07990000;1,94817500
0,07995000;1,96557200
0,08000000;1,95977300
0,08005000;1,95977300
0,08010000;1,96557200
0,08015000;1,95977300
0,08020000;1,95977300
0,08025000;1,95397400
0,08030000;1,95977300
0,08035000;1,95397400
0,08040000;1,96557200
0,08045000;1,96557200
0,08050000;1,95397400
0,08055000;1,95977300
0,08060000;1,95977300
0,08065000;1,96557200
0,08070000;1,96557200
0,08075000;1,95977300
0,08080000;1,95397400
0,08085000;1,97137100
0,08090000;1,95977300
0,08095000;1,96557200
0,08100000;1,96557200
0,08105000;1,96557200
0,08110000;1,95397400
0,08115000;1,95397400
0,08120000;1,95397400
0,08125000;1,95977300
0,08130000;1,95397400
0,08135000;1,96557200
0,08140000;1,95397400
0,08145000;1,96557200
0,08150000;1,95977300
0,08155000;1,96557200
0,08160000;1,95397400
0,08165000;1,96557200
0,08170000;1,95397400
0,08175000;1,95397400
0,08180000;1,97137100
0,08185000;1,94817500
0,08190000;1,95977300
0,08195000;1,95977300
0,08200000;1,95977300
0,08205000;1,95397400
0,08210000;1,95977300
0,08215000;1,95977300
0,08220000;1,96557200
0,08225000;1,95977300
0,08230000;1,95977300
0,08235000;1,96557200
0,08240000;1,95397400
0,08245000;1,94237600
0,08250000;1,95977300
0,08255000;1,95977300
0,08260000;1,95397400
0,08265000;1,95977300
0,08270000;1,95977300
0,08275000;1,94817500
0,08280000;1,95397400
0,08285000;1,95397400
0,08290000;1,95977300
0,08295000;1,95397400
0,08300000;1,95977300
0,08305000;1,94817500
0,08310000;1,95397400
0,08315000;1,95397400
0,08320000;1,96557200
0,08325000;1,96557200
0,08330000;1,95397400
0,08335000;1,94237600
0,08340000;1,95977300
0,08345000;1,95977300
0,08350000;1,95397400
0,08355000;1,95977300
0,08360000;1,95397400
0,08365000;1,95977300
0,08370000;1,95397400
0,08375000;1,95397400
0,08380000;1,96557200
0,08385000;1,96557200
0,08390000;1,94237600
0,08395000;1,95977300
0,08400000;1,95977300
0,08405000;1,95397400
0,08410000;1,95977300
0,08415000;1,95977300
0,08420000;1,94817500
0,08424999;1,95977300
0,08429999;1,95977300
0,08434999;1,94817500
0,08439999;1,95977300
0,08444999;1,95397400
0,08449999;1,95977300
0,08454999;1,95977300
0,08459999;1,95977300
0,08464999;1,94817500
0,08469999;1,95397400
0,08474999;1,95977300
0,08479999;1,95977300
0,08484999;1,95977300
0,08489999;1,95397400
0,08494999;1,95977300
0,08499999;1,95977300
0,08504999;1,94237600
0,08509999;1,95977300
0,08514999;1,94817500
0,08519999;1,95397400
0,08524999;1,95397400
0,08529999;1,94817500
0,08534999;1,94817500
0,08539999;1,95397400
0,08544999;1,95397400
0,08549999;1,95977300
0,08554999;1,95397400
0,08559999;1,95397400
0,08564999;1,95397400
0,08569999;1,95397400
0,08574999;1,94817500
0,08579999;1,95397400
0,08584999;1,95397400
0,08589999;1,95977300
0,08594999;1,95397400
0,08599999;1,94817500
0,08604999;1,95397400
0,08609999;1,95397400
0,08614999;1,95397400
0,08619999;1,95977300
0,08624999;1,95397400
0,08629999;1,95397400
0,08634999;1,95397400
0,08639999;1,94237600
0,08644999;1,94817500
0,08649999;1,94817500
0,08654999;1,95397400
0,08659999;1,94237600
0,08664999;1,94817500
0,08669999;1,94817500
0,08674999;1,95397400
0,08679999;1,95977300
0,08684999;1,95397400
0,08689999;1,94817500
0,08694999;1,94817500
0,08699999;1,94817500
0,08704999;1,94817500
0,08709999;1,94817500
0,08714999;1,94817500
0,08719999;1,95397400
0,08724999;1,94237600
0,08729999;1,94237600
0,08734999;1,94817500
0,08739999;1,95397400
0,08744999;1,94817500
0,08749999;1,94817500
0,08754999;1,95977300
0,08759999;1,95397400
0,08764999;1,94237600
0,08769999;1,95397400
0,08774999;1,95397400
0,08779999;1,94817500
0,08784999;1,95397400
0,08789999;1,94817500
0,08794999;1,94817500
0,08799999;1,94817500
0,08804999;1,94817500
0,08809999;1,95397400
0,08814999;1,94817500
0,08819999;1,95397400
0,08824999;1,94237600
0,08829999;1,95397400
0,08834999;1,95977300
0,08839999;1,95977300
0,08844999;1,95397400
0,08849999;1,95397400
0,08854999;1,94237600
0,08859999;1,95977300
0,08864999;1,95977300
0,08869999;1,93657700
0,08874999;1,94817500
0,08879999;1,95977300
0,08884999;1,94817500
0,08889999;1,94817500
0,08894999;1,94237600
0,08899999;1,94817500
0,08904999;1,95397400
0,08909999;1,95397400
0,08914999;1,94817500
0,08919999;1,95397400
0,08924999;1,94817500
0,08929999;1,94237600
0,08934999;1,94817500
0,08939999;1,94817500
0,08944999;1,94817500
0,08949999;1,94237600
0,08954999;1,95397400
0,08959999;1,94817500
0,08964999;1,94817500
0,08969999;1,95397400
0,08974999;1,94817500
0,08979999;1,94817500
0,08984999;1,94237600
0,08989999;1,94237600
0,08994999;1,94817500
0,08999999;1,94817500
0,09004999;1,94237600
0,09009999;1,94817500
0,09014999;1,95977300
0,09019999;1,95397400
0,09024999;1,94817500
0,09029999;1,95397400
0,09034999;1,95397400
0,09039999;1,94817500
0,09044999;1,95397400
0,09049999;1,94817500
0,09054999;1,95397400
0,09059999;1,94817500
0,09064999;1,95397400
0,09069999;1,94817500
0,09074999;1,95397400
0,09079999;1,94817500
0,09084999;1,94817500
0,09089999;1,94237600
0,09094999;1,94817500
0,09099999;1,94817500
0,09104999;1,94817500
0,09109999;1,94817500
0,09114999;1,94237600
0,09119999;1,94237600
0,09124999;1,94817500
0,09129999;1,95397400
0,09134999;1,94237600
0,09139999;1,94237600
0,09144999;1,94237600
0,09149999;1,94817500
0,09154999;1,94817500
0,09159999;1,95397400
0,09164999;1,94237600
0,09169999;1,94817500
0,09174999;1,94817500
0,09179999;1,95397400
0,09184999;1,93657700
0,09189999;1,94817500
0,09194999;1,94237600
0,09199999;1,95397400
0,09204999;1,94237600
0,09209999;1,94817500
0,09214999;1,94237600
0,09219999;1,95397400
0,09224999;1,93657700
0,09229999;1,95397400
0,09234999;1,94817500
0,09239999;1,93077800
0,09244999;1,94237600
0,09249999;1,95397400
0,09254999;1,94237600
0,09259999;1,93657700
0,09264999;1,94817500
0,09269999;1,94817500
0,09274999;1,93657700
0,09279999;1,94237600
0,09284999;1,94237600
0,09289999;1,94817500
0,09294999;1,93657700
0,09299999;1,94817500
0,09304999;1,94237600
0,09309999;1,94237600
0,09314999;1,94237600
0,09319999;1,94237600
0,09324999;1,94237600
0,09329999;1,94237600
0,09334999;1,93657700
0,09339999;1,94817500
0,09344999;1,93657700
0,09349999;1,94237600
0,09354999;1,94237600
0,09359999;1,94237600
0,09364999;1,94817500
0,09369999;1,94237600
0,09374999;1,94817500
0,09379999;1,94237600
0,09384999;1,94237600
0,09389999;1,93657700
0,09394999;1,93657700
0,09399999;1,94237600
0,09404999;1,93657700
0,09409999;1,94237600
0,09414999;1,94237600
0,09419999;1,93657700
0,09424999;1,94237600
0,09429999;1,94237600
0,09434999;1,94237600
0,09439999;1,94237600
0,09444999;1,94817500
0,09449999;1,94237600
0,09454999;1,94237600
0,09459999;1,93657700
0,09464999;1,94237600
0,09469999;1,94237600
0,09474999;1,93077800
0,09479999;1,93657700
0,09484999;1,95397400
0,09489999;1,94237600
0,09494999;1,93657700
0,09499999;1,93657700
0,09504999;1,93657700
0,09509999;1,94237600
0,09514999;1,93077800
0,09519999;1,94237600
0,09524999;1,93657700
0,09529999;1,92497900
0,09534999;1,93657700
0,09539999;1,94237600
0,09544999;1,93657700
0,09549999;1,93077800
0,09554999;1,94237600
0,09559999;1,94237600
0,09564999;1,93657700
0,09569999;1,93657700
0,09574999;1,93657700
0,09579999;1,93657700
0,09584999;1,94237600
0,09589999;1,94237600
0,09594999;1,93657700
0,09599999;1,93657700
0,09604999;1,94237600
0,09609999;1,94237600
0,09614999;1,93657700
0,09619999;1,94237600
0,09624999;1,94237600
0,09629999;1,93657700
0,09634999;1,93077800
0,09639999;1,93657700
0,09644999;1,93077800
0,09649999;1,93657700
0,09654999;1,93657700
0,09659999;1,93657700
0,09664999;1,94817500
0,09669999;1,94237600
0,09674999;1,93657700
0,09679999;1,94237600
0,09684999;1,93657700
0,09689999;1,94237600
0,09694999;1,93657700
0,09699999;1,93657700
0,09704999;1,94237600
0,09709999;1,93657700
0,09714999;1,93657700
0,09719999;1,93657700
0,09724999;1,94237600
0,09729999;1,93077800
0,09734999;1,93077800
0,09739999;1,93077800
0,09744999;1,94237600
0,09749999;1,93657700
0,09754999;1,93657700
0,09759999;1,93657700
0,09764999;1,94237600
0,09769999;1,93657700
0,09774999;1,94817500
